t,plant,axis,mstruct,C_exudated,sum_respi_shoot,sum_respi_roots,Total_Transpiration,C_N_ratio,C_N_ratio_shoot,N_content,N_content_shoot,N_content_roots,N_content_mstruct,N_content_mstruct_shoot,N_content_total_DM_shoot,N_content_mstruct_roots,sum_N_g,sum_N_g_shoot,sum_dry_mass,sum_dry_mass_shoot,sum_dry_mass_roots,dry_mass_phloem,shoot_roots_ratio,shoot_roots_mstruct_ratio,Total_Photosynthesis,Tillers_Photosynthesis,Tillers_Photosynthesis_An,NNI,NS,NS_shoot,NS_roots,mstruct_shoot,C_respired_shoot,C_respired_roots
32.0000000000000,1,MS,0.0567332000000,0.4442760400000,0.4483496200000,0.1992699100000,0.0000694900000,16.2296964658448,10.1575585445812,2.5938093375788,4.1373732950145,1.3760428471447,3.5713540842399,6.9333811326284,4.1373732950145,1.6609099231094,0.0020261434553,0.0014252875327,0.0781145871428,0.0344490919984,0.0436654951444,0.0052239272282,0.7889316698331,0.5682417582114,0.0000000000000,0.0000000000000,0.0000000000000,0.9403121125033,27.3718237845686,40.3267581015549,17.1512658212898,0.0205568900000,0.7364253050000,0.7685128700000
33.0000000000000,1,MS,0.0568272200000,0.4317750600000,0.4411363400000,0.1988593600000,0.0000695400000,16.2019603945936,10.1428109192597,2.5981791657863,4.1433223122814,1.3793550731101,3.5689913167883,6.9270273531773,4.1433223122814,1.6610477605878,0.0020281594396,0.0014262309454,0.0780607998989,0.0344223991739,0.0436384007250,0.0051400242342,0.7888098235047,0.5681724482779,0.0000000000000,0.0000000000000,0.0000000000000,0.9416641618821,27.2013032487728,40.1861418898405,16.9587349720757,0.0205893650000,0.7316231700000,0.7684493000000
34.0000000000000,1,MS,0.0569199600000,0.4213373100000,0.4272485000000,0.1964695100000,0.0000901800000,16.1751709674482,10.1281382689215,2.6024153310102,4.1491798931040,1.3822029993422,3.5665714862539,6.9216673521582,4.1491798931040,1.6605091227441,0.0020300907067,0.0014273516330,0.0780079444852,0.0344008134089,0.0436071310764,0.0050536454422,0.7888804550941,0.5681096575749,0.0000000000000,0.0000000000000,0.0000000000000,0.9429954302509,27.0331369764974,40.0551965010246,16.7602887325257,0.0206215000000,0.7153500450000,0.7566950000000
35.0000000000000,1,MS,0.0570103700000,0.4105152100000,0.4241493700000,0.1927914000000,0.0000902500000,16.1491992199700,10.1142566508988,2.6065368853253,4.1547255699861,1.3849818397660,3.5641879611828,6.9164372783289,4.1547255699861,1.6599192198142,0.0020319554967,0.0014284535202,0.0779561382054,0.0343814169225,0.0435747212829,0.0049671202997,0.7890220731247,0.5680570152192,0.0000000000000,0.0000000000000,0.0000000000000,0.9442558113605,26.8687029496546,39.9296862995629,16.5632987898632,0.0206530250000,0.7065848700000,0.7372625300000
36.0000000000000,1,MS,0.0571011400000,0.4000617100000,0.4204220400000,0.1924349400000,0.0000784300000,16.1233797431224,10.1017500997068,2.6106510466690,4.1597661662144,1.3880795647232,3.5617800106110,6.9104796090079,4.1597661662144,1.6596715534353,0.0020338171684,0.0014294275243,0.0779045966727,0.0343631701194,0.0435414265534,0.0048803520421,0.7892063453003,0.5680140607674,0.0000000000000,0.0000000000000,0.0000000000000,0.9454014014124,26.7037537722267,39.8049570858714,16.3642009860290,0.0206849250000,0.7056234400000,0.7373815200000
37.0000000000000,1,MS,0.0571926400000,0.3906757000000,0.4174730500000,0.1925261500000,0.0000785000000,16.0979538166221,10.0897606342697,2.6147185624189,4.1646076391166,1.3911658230115,3.5592647672847,6.9043331260791,4.1646076391166,1.6593410075533,0.0020356374850,0.0014303858833,0.0778530245763,0.0343462339604,0.0435067906159,0.0047937755544,0.7894453595444,0.5679775585860,0.0000000000000,0.0000000000000,0.0000000000000,0.9465017361629,26.5376774874316,39.6812470796634,16.1615474649960,0.0207172200000,0.7067910600000,0.7400648300000
38.0000000000000,1,MS,0.0572828400000,0.3784751100000,0.4084198600000,0.1901045500000,0.0001171500000,16.0729937018328,10.0755471199923,2.6187265080280,4.1702359087734,1.3933316607074,3.5567928682656,6.9002607065595,4.1702359087734,1.6578647930462,0.0020374319679,0.0014317551048,0.0778023959972,0.0343327124911,0.0434696835061,0.0047095727276,0.7898082001513,0.5679516499218,0.0000000000000,0.0000000000000,0.0000000000000,0.9477808883576,26.3739384040946,39.5640819076716,15.9562549037968,0.0207492900000,0.6955082250000,0.7278139100000
39.0000000000000,1,MS,0.0573688200000,0.3624840500000,0.4015348400000,0.1841833200000,0.0001172400000,16.0490523005269,10.0618510881817,2.6225824263896,4.1756606458240,1.3954155699018,3.5544641745849,6.8963660550681,4.1756606458240,1.6564822015883,0.0020391523770,0.0014330662455,0.0777536048641,0.0343195093440,0.0434340955201,0.0046295017746,0.7901513530560,0.5679346793755,0.0000000000000,0.0000000000000,0.0000000000000,0.9490137831418,26.2172215676961,39.4512905422808,15.7603040609921,0.0207800200000,0.6771429100000,0.6948018600000
40.0000000000000,1,MS,0.0574525500000,0.3600479200000,0.3927195900000,0.1807240400000,0.0001049000000,16.0259172662118,10.0492112106766,2.6263204810836,4.1807024154621,1.3976213794705,3.5521570802042,6.8919957121058,4.1807024154621,1.6553608342074,0.0020408058882,0.0014342436053,0.0777058970118,0.0343062830775,0.0433996139343,0.0045498003837,0.7904743837005,0.5679305065457,0.0000000000000,0.0000000000000,0.0000000000000,0.9501596398777,26.0640669378121,39.3397414899915,15.5699862779691,0.0208102800000,0.6629955150000,0.6760238800000
41.0000000000000,1,MS,0.0575360100000,0.3459152200000,0.3865119100000,0.1796346000000,0.0001049800000,16.0029187258478,10.0368035910446,2.6300499376523,4.1856622583460,1.3998422232916,3.5498838850846,6.8876302330778,4.1856622583460,1.6542655586269,0.0020424627896,0.0014354224332,0.0776587075526,0.0342937949747,0.0433649125780,0.0044724060163,0.7908189579085,0.5679336081357,0.0000000000000,0.0000000000000,0.0000000000000,0.9512868768968,25.9116629503610,39.2292832701095,15.3798363272763,0.0208405850000,0.6577933850000,0.6713806000000
